,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
54,Stationary Cycle,Theodore Shapiro,spotify:track:3MZwaRLlfyvPSIP7qHpBO8,0.857,https://api.spotify.com/v1/audio-analysis/3MZwaRLlfyvPSIP7qHpBO8,0.488,163453,0.178,3MZwaRLlfyvPSIP7qHpBO8,0.886,11,0.088,-16.165,0,0.0337,88.463,3,https://api.spotify.com/v1/tracks/3MZwaRLlfyvPSIP7qHpBO8,audio_features,0.0383
55,Green Light,Craig Armstrong,spotify:track:5jq8OJeao3WmnxM74VIgxh,0.908,https://api.spotify.com/v1/audio-analysis/5jq8OJeao3WmnxM74VIgxh,0.0779,168760,0.0487,5jq8OJeao3WmnxM74VIgxh,0.795,5,0.094,-22.019,0,0.0377,72.545,4,https://api.spotify.com/v1/tracks/5jq8OJeao3WmnxM74VIgxh,audio_features,0.038
56,Sisterhood,Rachel Portman,spotify:track:0EA5OHB3vRGc3e0NGFfa50,0.959,https://api.spotify.com/v1/audio-analysis/0EA5OHB3vRGc3e0NGFfa50,0.143,208627,0.109,0EA5OHB3vRGc3e0NGFfa50,0.945,2,0.123,-18.465,1,0.0358,83.182,4,https://api.spotify.com/v1/tracks/0EA5OHB3vRGc3e0NGFfa50,audio_features,0.0774
57,Princess of Nowhere,Stephen Warbeck,spotify:track:5B3i7wApFW1gREqNjCgxhK,0.926,https://api.spotify.com/v1/audio-analysis/5B3i7wApFW1gREqNjCgxhK,0.163,231519,0.0754,5B3i7wApFW1gREqNjCgxhK,0.895,7,0.11,-21.539,0,0.0428,77.161,4,https://api.spotify.com/v1/tracks/5B3i7wApFW1gREqNjCgxhK,audio_features,0.048
58,Theme From Schindler's List,John Williams,spotify:track:42gZM6AQ9BDMaTyTmMDVlN,0.859,https://api.spotify.com/v1/audio-analysis/42gZM6AQ9BDMaTyTmMDVlN,0.142,255693,0.113,42gZM6AQ9BDMaTyTmMDVlN,0.838,2,0.107,-25.362,0,0.0415,98.575,1,https://api.spotify.com/v1/tracks/42gZM6AQ9BDMaTyTmMDVlN,audio_features,0.0697
59,"Franck / Arr. Kenner: Mass in A Major, Op. 12, FWV 61: V. Panis Angelicus",César Franck,spotify:track:3Xb1RZj2KP4rADqKf2CWGw,0.979,https://api.spotify.com/v1/audio-analysis/3Xb1RZj2KP4rADqKf2CWGw,0.186,262367,0.0398,3Xb1RZj2KP4rADqKf2CWGw,0.501,7,0.0911,-26.843,1,0.0467,81.795,4,https://api.spotify.com/v1/tracks/3Xb1RZj2KP4rADqKf2CWGw,audio_features,0.102
60,The Longest Walk,Anne Dudley,spotify:track:4nBygLCezMbtPVvUs398Ol,0.913,https://api.spotify.com/v1/audio-analysis/4nBygLCezMbtPVvUs398Ol,0.0759,165667,0.156,4nBygLCezMbtPVvUs398Ol,0.956,7,0.0985,-14.985,0,0.0361,80.426,5,https://api.spotify.com/v1/tracks/4nBygLCezMbtPVvUs398Ol,audio_features,0.0397
61,We Had Today,Rachel Portman,spotify:track:2EDUbDbIbqEnMmo3cPziLt,0.963,https://api.spotify.com/v1/audio-analysis/2EDUbDbIbqEnMmo3cPziLt,0.079,224213,0.135,2EDUbDbIbqEnMmo3cPziLt,0.913,2,0.0845,-14.18,1,0.0427,82.036,4,https://api.spotify.com/v1/tracks/2EDUbDbIbqEnMmo3cPziLt,audio_features,0.038
62,Awaken (feat. Jack Liebeck),Dario Marianelli,spotify:track:48bFgWuYofpZqmIxC82R8V,0.948,https://api.spotify.com/v1/audio-analysis/48bFgWuYofpZqmIxC82R8V,0.167,265933,0.0439,48bFgWuYofpZqmIxC82R8V,0.913,0,0.0904,-17.999,0,0.0437,76.877,4,https://api.spotify.com/v1/tracks/48bFgWuYofpZqmIxC82R8V,audio_features,0.0366
63,Time,Hans Zimmer,spotify:track:6ZFbXIJkuI1dVNWvzJzown,0.155,https://api.spotify.com/v1/audio-analysis/6ZFbXIJkuI1dVNWvzJzown,0.221,275547,0.0879,6ZFbXIJkuI1dVNWvzJzown,0.698,7,0.0869,-16.996,1,0.0381,126.622,4,https://api.spotify.com/v1/tracks/6ZFbXIJkuI1dVNWvzJzown,audio_features,0.0401
