,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
147,Solita,Ozuna,spotify:track:7rwX0O3RlxqqIjQM8evm5E,0.0564,https://api.spotify.com/v1/audio-analysis/7rwX0O3RlxqqIjQM8evm5E,0.807,311726,0.633,7rwX0O3RlxqqIjQM8evm5E,0.0,10,0.107,-6.016,0,0.0929,138.038,4,https://api.spotify.com/v1/tracks/7rwX0O3RlxqqIjQM8evm5E,audio_features,0.325
148,Scooby Doo Pa Pa,Dj Kass,spotify:track:7qwULjvTujatIaoWC1lu8b,0.042,https://api.spotify.com/v1/audio-analysis/7qwULjvTujatIaoWC1lu8b,0.909,145972,0.755,7qwULjvTujatIaoWC1lu8b,0.00121,10,0.106,-2.59,0,0.236,120.948,4,https://api.spotify.com/v1/tracks/7qwULjvTujatIaoWC1lu8b,audio_features,0.638
149,Dura,Daddy Yankee,spotify:track:2j2fIJGh4PMdXt9ULI5Tlc,0.174,https://api.spotify.com/v1/audio-analysis/2j2fIJGh4PMdXt9ULI5Tlc,0.786,200480,0.846,2j2fIJGh4PMdXt9ULI5Tlc,0.0,1,0.413,-3.468,1,0.0505,95.005,4,https://api.spotify.com/v1/tracks/2j2fIJGh4PMdXt9ULI5Tlc,audio_features,0.819
150,El Granjero,Arcangel,spotify:track:7k3SjypJ8lF9WWu8Op0We0,0.302,https://api.spotify.com/v1/audio-analysis/7k3SjypJ8lF9WWu8Op0We0,0.707,224186,0.632,7k3SjypJ8lF9WWu8Op0We0,5.6e-06,7,0.237,-4.963,1,0.153,149.913,4,https://api.spotify.com/v1/tracks/7k3SjypJ8lF9WWu8Op0We0,audio_features,0.741
151,Amantes de una Noche,Natti Natasha,spotify:track:2iCOdoyDmWG3hWkbtH1KB2,0.353,https://api.spotify.com/v1/audio-analysis/2iCOdoyDmWG3hWkbtH1KB2,0.567,225520,0.73,2iCOdoyDmWG3hWkbtH1KB2,1.73e-06,9,0.154,-6.748,0,0.213,87.237,4,https://api.spotify.com/v1/tracks/2iCOdoyDmWG3hWkbtH1KB2,audio_features,0.525
152,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,spotify:track:3iDPALl8BoUbuXZgy6EOWY,0.39,https://api.spotify.com/v1/audio-analysis/3iDPALl8BoUbuXZgy6EOWY,0.714,227221,0.624,3iDPALl8BoUbuXZgy6EOWY,0.0,5,0.12,-5.413,0,0.0651,140.984,4,https://api.spotify.com/v1/tracks/3iDPALl8BoUbuXZgy6EOWY,audio_features,0.5
153,Vuelve,Daddy Yankee,spotify:track:0lJCqIx5BhZtf6QtYI2fbv,0.188,https://api.spotify.com/v1/audio-analysis/0lJCqIx5BhZtf6QtYI2fbv,0.73,279613,0.538,0lJCqIx5BhZtf6QtYI2fbv,0.0,1,0.123,-5.612,1,0.0319,130.023,4,https://api.spotify.com/v1/tracks/0lJCqIx5BhZtf6QtYI2fbv,audio_features,0.215
154,Amorfoda,Bad Bunny,spotify:track:3ITvHA9zhZZdBJsOsAUegF,0.984,https://api.spotify.com/v1/audio-analysis/3ITvHA9zhZZdBJsOsAUegF,0.742,155676,0.432,3ITvHA9zhZZdBJsOsAUegF,5.78e-05,9,0.0796,-7.539,0,0.0615,148.005,3,https://api.spotify.com/v1/tracks/3ITvHA9zhZZdBJsOsAUegF,audio_features,0.252
155,Condiciones,Maikel Delacalle,spotify:track:2xcaABUXHZ5WNc6TtmghbX,0.0613,https://api.spotify.com/v1/audio-analysis/2xcaABUXHZ5WNc6TtmghbX,0.811,195429,0.532,2xcaABUXHZ5WNc6TtmghbX,0.0,9,0.261,-6.843,0,0.118,140.01,4,https://api.spotify.com/v1/tracks/2xcaABUXHZ5WNc6TtmghbX,audio_features,0.569
156,Machika,J Balvin,spotify:track:6MNGxu8MprKGkchUchkJsy,0.0524,https://api.spotify.com/v1/audio-analysis/6MNGxu8MprKGkchUchkJsy,0.615,181733,0.833,6MNGxu8MprKGkchUchkJsy,0.0,9,0.171,-3.377,1,0.39,212.117,4,https://api.spotify.com/v1/tracks/6MNGxu8MprKGkchUchkJsy,audio_features,0.538
157,Síguelo Bailando,Ozuna,spotify:track:5Y9fnynLlIvqtM710MHzfz,0.165,https://api.spotify.com/v1/audio-analysis/5Y9fnynLlIvqtM710MHzfz,0.855,226800,0.664,5Y9fnynLlIvqtM710MHzfz,3.97e-05,9,0.0937,-7.11,0,0.0607,98.015,4,https://api.spotify.com/v1/tracks/5Y9fnynLlIvqtM710MHzfz,audio_features,0.626
158,Haters,Pimp Flaco,spotify:track:05PhppWUt0pbDrxuXDycgf,0.293,https://api.spotify.com/v1/audio-analysis/05PhppWUt0pbDrxuXDycgf,0.635,190825,0.723,05PhppWUt0pbDrxuXDycgf,0.0,2,0.0475,-5.646,1,0.538,83.729,3,https://api.spotify.com/v1/tracks/05PhppWUt0pbDrxuXDycgf,audio_features,0.402
159,Condenado Para el Millon,Paulo Londra,spotify:track:5UjhWsB5rddZEPlNUcGDLV,0.00621,https://api.spotify.com/v1/audio-analysis/5UjhWsB5rddZEPlNUcGDLV,0.54,224170,0.724,5UjhWsB5rddZEPlNUcGDLV,0.0,4,0.381,-5.276,0,0.28,149.793,4,https://api.spotify.com/v1/tracks/5UjhWsB5rddZEPlNUcGDLV,audio_features,0.184
160,Te De Campana,Atomic Otro Way,spotify:track:6OdD1XrpFD5BuxiAMFUWZC,0.0485,https://api.spotify.com/v1/audio-analysis/6OdD1XrpFD5BuxiAMFUWZC,0.811,198625,0.927,6OdD1XrpFD5BuxiAMFUWZC,0.0,11,0.416,-1.711,1,0.0835,105.045,4,https://api.spotify.com/v1/tracks/6OdD1XrpFD5BuxiAMFUWZC,audio_features,0.706
161,Dime Si Te Acuerdas,Bad Bunny,spotify:track:49VSioK272TASR4r9vRTuP,0.486,https://api.spotify.com/v1/audio-analysis/49VSioK272TASR4r9vRTuP,0.74,187273,0.595,49VSioK272TASR4r9vRTuP,0.0,1,0.163,-9.082,1,0.0623,131.96,4,https://api.spotify.com/v1/tracks/49VSioK272TASR4r9vRTuP,audio_features,0.316
