,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
124,Kaya Village,Tenno,spotify:track:3csI4Fsac6nvTGUvOC6x6U,0.62,https://api.spotify.com/v1/audio-analysis/3csI4Fsac6nvTGUvOC6x6U,0.507,162000,0.407,3csI4Fsac6nvTGUvOC6x6U,0.835,1,0.109,-11.09,0,0.0458,79.995,4,https://api.spotify.com/v1/tracks/3csI4Fsac6nvTGUvOC6x6U,audio_features,0.0621
125,Ease Out,softy,spotify:track:5cyZufWEEbEpZgpqqDCA5x,0.95,https://api.spotify.com/v1/audio-analysis/5cyZufWEEbEpZgpqqDCA5x,0.629,171176,0.34,5cyZufWEEbEpZgpqqDCA5x,0.882,6,0.133,-9.49,0,0.0381,135.851,4,https://api.spotify.com/v1/tracks/5cyZufWEEbEpZgpqqDCA5x,audio_features,0.161
126,A Walk in the Park,Laffey,spotify:track:2njn3Dr0edrc97PAMoSYBR,0.902,https://api.spotify.com/v1/audio-analysis/2njn3Dr0edrc97PAMoSYBR,0.506,114714,0.178,2njn3Dr0edrc97PAMoSYBR,0.93,1,0.0738,-19.938,1,0.0618,58.956,4,https://api.spotify.com/v1/tracks/2njn3Dr0edrc97PAMoSYBR,audio_features,0.11
127,Show Me How,SwuM,spotify:track:2chXuZdXSwtj7V24wrApBa,0.941,https://api.spotify.com/v1/audio-analysis/2chXuZdXSwtj7V24wrApBa,0.524,168000,0.339,2chXuZdXSwtj7V24wrApBa,0.708,1,0.254,-9.96,1,0.0689,115.3,5,https://api.spotify.com/v1/tracks/2chXuZdXSwtj7V24wrApBa,audio_features,0.259
128,Cloyster,HM Surf,spotify:track:3Ur5izeIbs256n8pCMyBmi,0.94,https://api.spotify.com/v1/audio-analysis/3Ur5izeIbs256n8pCMyBmi,0.593,114601,0.162,3Ur5izeIbs256n8pCMyBmi,0.849,10,0.0823,-21.771,1,0.0391,169.976,4,https://api.spotify.com/v1/tracks/3Ur5izeIbs256n8pCMyBmi,audio_features,0.585
129,Escaped,Mujo,spotify:track:3AsOnYzk1SKFQdQf8yNoMa,0.906,https://api.spotify.com/v1/audio-analysis/3AsOnYzk1SKFQdQf8yNoMa,0.783,123636,0.206,3AsOnYzk1SKFQdQf8yNoMa,0.869,9,0.109,-10.016,0,0.0663,70.113,4,https://api.spotify.com/v1/tracks/3AsOnYzk1SKFQdQf8yNoMa,audio_features,0.571
130,be,tomcbumpz,spotify:track:6ZgnVdwOfUjGfITWsoLg2j,0.893,https://api.spotify.com/v1/audio-analysis/6ZgnVdwOfUjGfITWsoLg2j,0.319,117704,0.0293,6ZgnVdwOfUjGfITWsoLg2j,0.806,0,0.171,-25.966,1,0.0528,195.889,4,https://api.spotify.com/v1/tracks/6ZgnVdwOfUjGfITWsoLg2j,audio_features,0.0949
131,Zen Fusion,BluntOne,spotify:track:1HtWUrQTwjK48FWpyRwOjs,0.274,https://api.spotify.com/v1/audio-analysis/1HtWUrQTwjK48FWpyRwOjs,0.388,162614,0.143,1HtWUrQTwjK48FWpyRwOjs,0.862,4,0.128,-17.013,0,0.0408,102.47,3,https://api.spotify.com/v1/tracks/1HtWUrQTwjK48FWpyRwOjs,audio_features,0.184
132,Drowsy,less.people,spotify:track:34ZrdSthxTqJfE7BJbO9ST,0.866,https://api.spotify.com/v1/audio-analysis/34ZrdSthxTqJfE7BJbO9ST,0.665,157282,0.176,34ZrdSthxTqJfE7BJbO9ST,0.879,4,0.0982,-16.555,1,0.0372,123.624,3,https://api.spotify.com/v1/tracks/34ZrdSthxTqJfE7BJbO9ST,audio_features,0.267
133,Back Home,Casiio,spotify:track:7FuzdjVf4yXdrb8hbKdiv2,0.728,https://api.spotify.com/v1/audio-analysis/7FuzdjVf4yXdrb8hbKdiv2,0.503,123138,0.247,7FuzdjVf4yXdrb8hbKdiv2,0.929,1,0.111,-9.94,1,0.0419,82.002,4,https://api.spotify.com/v1/tracks/7FuzdjVf4yXdrb8hbKdiv2,audio_features,0.0631
