,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
171,Break Your Heart,Ben Harper,spotify:track:7FtL90RbiyR1rFxFeqadPr,0.749,https://api.spotify.com/v1/audio-analysis/7FtL90RbiyR1rFxFeqadPr,0.649,220813,0.285,7FtL90RbiyR1rFxFeqadPr,0.00203,9,0.11,-11.311,1,0.0348,134.138,4,https://api.spotify.com/v1/tracks/7FtL90RbiyR1rFxFeqadPr,audio_features,0.219
172,Oppression,Ben Harper,spotify:track:0l9alJYnRQN5KA9wdzfot2,0.276,https://api.spotify.com/v1/audio-analysis/0l9alJYnRQN5KA9wdzfot2,0.855,178360,0.509,0l9alJYnRQN5KA9wdzfot2,0.00973,2,0.112,-10.924,1,0.354,74.214,4,https://api.spotify.com/v1/tracks/0l9alJYnRQN5KA9wdzfot2,audio_features,0.09
173,The Pusher,Steppenwolf,spotify:track:1Qc7zCw6k2KTvSEl4IKSdP,0.235,https://api.spotify.com/v1/audio-analysis/1Qc7zCw6k2KTvSEl4IKSdP,0.467,350467,0.381,1Qc7zCw6k2KTvSEl4IKSdP,0.123,0,0.187,-13.808,1,0.0264,81.754,4,https://api.spotify.com/v1/tracks/1Qc7zCw6k2KTvSEl4IKSdP,audio_features,0.697
174,The Garden,Tribal Seeds,spotify:track:0d5kLB4iMx2208UwieUzNa,0.0814,https://api.spotify.com/v1/audio-analysis/0d5kLB4iMx2208UwieUzNa,0.849,297453,0.703,0d5kLB4iMx2208UwieUzNa,0.000378,7,0.094,-5.408,0,0.0586,149.914,4,https://api.spotify.com/v1/tracks/0d5kLB4iMx2208UwieUzNa,audio_features,0.895
175,Tu Presencia,Nonpalidece,spotify:track:58KaBE2fnHA8R0iesCbe8o,0.0711,https://api.spotify.com/v1/audio-analysis/58KaBE2fnHA8R0iesCbe8o,0.711,221040,0.569,58KaBE2fnHA8R0iesCbe8o,7.17e-06,10,0.106,-7.395,0,0.171,167.771,4,https://api.spotify.com/v1/tracks/58KaBE2fnHA8R0iesCbe8o,audio_features,0.795
176,Dream Land,Bunny Wailer,spotify:track:1haHZa75ytryLGUOtHiGl5,0.359,https://api.spotify.com/v1/audio-analysis/1haHZa75ytryLGUOtHiGl5,0.766,165893,0.49,1haHZa75ytryLGUOtHiGl5,0.0085,6,0.046,-13.04,1,0.3,72.846,4,https://api.spotify.com/v1/tracks/1haHZa75ytryLGUOtHiGl5,audio_features,0.959
177,Jungle,Jimi Hendrix,spotify:track:4f5nUYzeUioPwNbz2mGx5S,0.0558,https://api.spotify.com/v1/audio-analysis/4f5nUYzeUioPwNbz2mGx5S,0.497,208120,0.499,4f5nUYzeUioPwNbz2mGx5S,0.73,9,0.222,-12.348,0,0.056,174.608,3,https://api.spotify.com/v1/tracks/4f5nUYzeUioPwNbz2mGx5S,audio_features,0.516
178,You Can't Save Me,Richie Kotzen,spotify:track:40925eQsYNipgixK9UGHxw,0.108,https://api.spotify.com/v1/audio-analysis/40925eQsYNipgixK9UGHxw,0.607,257707,0.478,40925eQsYNipgixK9UGHxw,0.000243,4,0.104,-5.774,0,0.0441,135.731,4,https://api.spotify.com/v1/tracks/40925eQsYNipgixK9UGHxw,audio_features,0.358
179,Bonde (with Ry Cooder),Ali Farka Touré,spotify:track:7L5FEYVfpIEGHJOv6gZ6EW,0.707,https://api.spotify.com/v1/audio-analysis/7L5FEYVfpIEGHJOv6gZ6EW,0.424,324920,0.538,7L5FEYVfpIEGHJOv6gZ6EW,0.00644,2,0.0774,-17.016,1,0.0966,172.936,3,https://api.spotify.com/v1/tracks/7L5FEYVfpIEGHJOv6gZ6EW,audio_features,0.5
180,Meeting of Two Oceans,Chinmaya Dunster,spotify:track:76PToF9tQlklwSUbt4RNbk,0.851,https://api.spotify.com/v1/audio-analysis/76PToF9tQlklwSUbt4RNbk,0.203,374133,0.047,76PToF9tQlklwSUbt4RNbk,0.44,1,0.103,-19.245,1,0.0405,69.077,4,https://api.spotify.com/v1/tracks/76PToF9tQlklwSUbt4RNbk,audio_features,0.0421
